vendor,product,idNo,insNo,link,material,tool,sfm,ipt00625,ipt01250,ipt01875,ipt02500,ipt03750,ipt05000,ipt07500,ipt10000,ipt15000,ipt20000,ipt30000,ipt40000,ipt50000,version
Micro100,1.25 5fl Indexable Endmill,31-4024,Lamina APGT 1003 PDER-ALU LT 05,http://www.lamina-tech.ch/img/catalog/763.pdf pg225,0,Indexable End / Facemill,1969,-1,-1,-1,-1,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,1
Micro100,1.25 5fl Indexable Endmill,31-4024,Lamina APGT 1003 PDER-ALU LT 05,http://www.lamina-tech.ch/img/catalog/763.pdf pg225,1,Indexable End / Facemill,1969,-1,-1,-1,-1,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,1
