vendor,product,idNo,insNo,link,material,tool,sfm,ipt00625,ipt01250,ipt01875,ipt02500,ipt03750,ipt05000,ipt07500,ipt10000,ipt15000,ipt20000,ipt30000,ipt40000,ipt50000,version
OSG,EXOCARB®-HP Endmill,2002,,http://osgtool.com/_branding/osgtool.com/files/catalogpages/USCTS08%20592.pdf,15,HP Carbide Endmill,275,0.0002,0.00059,0.00059,0.00148,0.00211,0.00281,-1,-1,-1,-1,-1,-1,-1,1
OSG,EXOCARB®-HP Endmill,2002,,http://osgtool.com/_branding/osgtool.com/files/catalogpages/USCTS08%20592.pdf,16,HP Carbide Endmill,200,0.00017,0.00052,0.0009,0.00125,0.00187,0.00247,-1,-1,-1,-1,-1,-1,-1,1
OSG,EXOCARB®-HP Endmill,2002,,http://osgtool.com/_branding/osgtool.com/files/catalogpages/USCTS08%20592.pdf,17,HP Carbide Endmill,275,0.0002,0.00059,0.00059,0.00148,0.00211,0.00281,-1,-1,-1,-1,-1,-1,-1,1
OSG,EXOCARB®-HP Endmill,2002,,http://osgtool.com/_branding/osgtool.com/files/catalogpages/USCTS08%20592.pdf,18,HP Carbide Endmill,200,0.00017,0.00052,0.0009,0.00125,0.00187,0.00247,-1,-1,-1,-1,-1,-1,-1,1
OSG,EXOCARB®-HP Endmill,2002,,http://osgtool.com/_branding/osgtool.com/files/catalogpages/USCTS08%20592.pdf,19,HP Carbide Endmill,275,0.0002,0.00059,0.00059,0.00148,0.00211,0.00281,-1,-1,-1,-1,-1,-1,-1,1
OSG,EXOCARB®-HP Endmill,2002,,http://osgtool.com/_branding/osgtool.com/files/catalogpages/USCTS08%20592.pdf,20,HP Carbide Endmill,200,0.00017,0.00052,0.0009,0.00125,0.00187,0.00247,-1,-1,-1,-1,-1,-1,-1,1
OSG,EXOCARB®-HP Endmill,2002,,http://osgtool.com/_branding/osgtool.com/files/catalogpages/USCTS08%20592.pdf,21,HP Carbide Endmill,150,0.00009,0.00025,0.00038,0.00052,0.00078,0.00104,-1,-1,-1,-1,-1,-1,-1,1
